LFQ intensity KO_I	LFQ intensity KO_II	LFQ intensity KO_III	LFQ intensity WT_I	LFQ intensity WT_II	LFQ intensity WT_III	C: Only identified by site	C: Reverse	C: Potential contaminant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
865570	738120	0	781960	730370	1310500				7	7	7	30.4	30.4	30.4	34.461	0	35.322	33677000	134	Q3KRD5;A0A8I6AAW4	Q3KRD5;A0A8I6AAW4	Mitochondrial import receptor subunit TOM34	Tomm34	3019
525130	811460	0	1040700	997720	0				11	11	11	21.7	21.7	21.7	66.758	0	93.08	45045000	228	Q3KRE0;A0A8I6AD85	Q3KRE0;A0A8I6AD85	ATPase family AAA domain-containing protein 3	Atad3	3020
0	0	0	0	0	0				29	2	2	76.2	3.6	3.6	49.953	0	9.4928	10855000	35	Q3KRE8	Q3KRE8	Tubulin beta-2B chain	Tubb2b	3021
1633900	2027900	1295900	2179100	2307600	1927600				33	33	33	34.4	34.4	34.4	141.69	0	182.85	235810000	881	Q3KRF2;A0A0G2K8R4;A0A8I6AEL3;Q9Z1A6;Q6P513	Q3KRF2;A0A0G2K8R4;A0A8I6AEL3;Q9Z1A6	Vigilin	Hdlbp	3022
765670	0	696080	723660	559070	671810				8	8	8	29	29	29	42.094	0	20.158	19407000	67	Q3MHS7;A0A8I5ZPV8	Q3MHS7;A0A8I5ZPV8		Gmds	3023
377280	637030	679730	552710	1071300	862030				7	7	7	26.5	26.5	26.5	43.118	0	38.004	25264000	131	Q3MIE4	Q3MIE4	Synaptic vesicle membrane protein VAT-1 homolog	Vat1	3024
1742600	2428600	3114900	1867700	2228000	2140800				10	10	10	77.3	77.3	77.3	16.832	0	234.61	129590000	365	Q3T1J1;G3V7J7;A0A8I5ZPE3	Q3T1J1;G3V7J7	Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A	Eif5a;Eif5a2	3025
2056400	1981800	2134400	2854900	2215400	2431500				12	12	11	57.3	57.3	53.8	32.967	0	226.3	131790000	364	Q3T1K5;A0A8I6A4U7;A0A8I6ATN5	Q3T1K5;A0A8I6A4U7;A0A8I6ATN5	F-actin-capping protein subunit alpha-2	Capza2	3026
338000	464060	0	238750	322890	293590				4	4	4	8.9	8.9	8.9	91.745	0	32.387	12836000	71	Q496Z0	Q496Z0	Elongator complex protein 2	Elp2	3027
0	0	0	0	0	0				2	2	2	22.5	22.5	22.5	12.886	0.0013486	2.9362	717690	3	Q497A9;A0A8I6A0I3	Q497A9;A0A8I6A0I3		Eif4ebp2	3028
0	0	0	0	0	0				2	2	2	8.4	8.4	8.4	36.588	0.0003861	4.4514	3329600	4	Q498M4	Q498M4	WD repeat-containing protein 5	Wdr5	3029
0	429890	1228900	0	0	988140				2	2	2	24.6	24.6	24.6	7.3703	0	21.755	13195000	67	Q498U0	Q498U0	Uncharacterized protein C4orf3 homolog		3030
0	728590	1390600	0	0	1063700				6	6	6	31.9	31.9	31.9	23.605	0	24.397	17822000	83	Q498U4;A0A8I5ZWH1;A0A8I6AC55;A0A8I6AKB7	Q498U4;A0A8I5ZWH1;A0A8I6AC55;A0A8I6AKB7	SAP domain-containing ribonucleoprotein	Sarnp	3031
1512000	973960	823960	808470	1327300	758440				15	15	15	33.8	33.8	33.8	61.389	0	67.153	66388000	322	Q499Q4;A0A8I5ZRI9;A0A8I6AV00;P38652	Q499Q4;A0A8I5ZRI9;A0A8I6AV00;P38652	Phosphoglucomutase-1	Pgm1	3032
0	0	0	0	0	0				2	2	2	5.1	5.1	5.1	97.261	0	8.0883	1526800	6	Q499S9	Q499S9	Inactive rhomboid protein 1	Rhbdf1	3033
0	565890	0	0	616550	651930				7	7	7	29.5	29.5	29.5	38.413	0	23.388	10073000	46	Q4FZT0	Q4FZT0	Stomatin-like protein 2, mitochondrial	Stoml2	3034
779730	1859700	1865500	863830	1316000	2065800				9	9	9	33.4	33.4	33.4	42.316	0	45.003	51370000	210	Q4FZT2	Q4FZT2	Protein phosphatase methylesterase 1	Ppme1	3035
3094000	1317100	1099900	2846300	2373000	2909900				27	27	27	42.7	42.7	42.7	100.19	0	264.59	241410000	792	Q4FZT9	Q4FZT9	26S proteasome non-ATPase regulatory subunit 2	Psmd2	3036
0	0	0	0	0	0				6	6	6	21.4	21.4	21.4	36.706	0	29.093	6888000	46	Q4FZU6;A0A8I6A7L2	Q4FZU6;A0A8I6A7L2	Annexin A8	Anxa8	3037
0	0	0	0	0	0				1	1	1	6.7	6.7	6.7	26.759	0.0045372	2.022	597490	3	Q4FZY0	Q4FZY0	EF-hand domain-containing protein D2	Efhd2	3038
1989100	2613800	1986800	1856900	2413600	2508000				27	27	27	45.9	45.9	45.9	90.91	0	247.71	254560000	811	Q4G061;A0A8I6B5U9	Q4G061;A0A8I6B5U9	Eukaryotic translation initiation factor 3 subunit B	Eif3b	3039
0	0	0	0	0	0				2	2	2	7.9	7.9	7.9	42.726	0.0012743	2.4578	2152100	9	Q4G075;F8WGA3	Q4G075;F8WGA3	Leukocyte elastase inhibitor A	Serpinb1a;Serpinb1b	3040
760460	2377400	3526800	1477200	2026800	5408100				5	5	5	52.3	52.3	52.3	16.32	0	101.84	108890000	234	Q4KLF8;A0A0G2K585;A0A8I6AP81;A0A8I6G2W5;A0A8I6A9N2;A0A8I6GA28	Q4KLF8;A0A0G2K585;A0A8I6AP81;A0A8I6G2W5	Actin-related protein 2/3 complex subunit 5	Arpc5	3041
0	0	0	0	0	0				3	3	3	7.8	7.8	7.8	58.169	0	7.5363	6937500	44	Q4KLH5;A0A8I6AVV4	Q4KLH5;A0A8I6AVV4	Arf-GAP domain and FG repeat-containing protein 1	Agfg1	3042
0	0	0	0	0	0				1	1	1	10.2	10.2	10.2	18.251	0.00075019	4.1409	4241000	14	Q4KLI4	Q4KLI4	Peptidyl-prolyl cis-trans isomerase	Ppil1	3043
937700	1041300	1064800	924600	814150	1258900				10	10	10	23.2	23.2	23.2	58.841	0	70.139	43673000	189	Q4KLI7;A0A8I5ZV68;A0A0G2K2X3;Q6TUF1	Q4KLI7;A0A8I5ZV68;A0A0G2K2X3;Q6TUF1		Sf3a3	3044
174530	0	0	1194700	616720	0				15	15	15	29.8	29.8	29.8	83.868	0	41.571	38106000	131	Q4KLJ3	Q4KLJ3		Gnl2	3045
0	0	0	0	0	0				3	3	3	17.1	17.1	17.1	27.699	0	6.789	4294100	41	Q4KLJ8;A0A8I6AQA2	Q4KLJ8;A0A8I6AQA2	Phosducin-like protein 3	Pdcl3	3046
1068900	2330900	1460800	1936300	2045700	1818800				25	25	25	61.7	61.7	61.7	65.399	0	174.18	235250000	780	Q4KLK7	Q4KLK7		Nop56	3047
0	491510	782790	0	0	605240				5	5	5	27.9	27.9	27.9	33.893	0	29.423	10743000	49	Q4KLL0;Q63799	Q4KLL0	Transcription elongation factor A protein 1	Tcea1	3048
331600	364530	0	0	302930	394830				7	7	7	24.4	24.4	24.4	45.038	0	20.228	16728000	87	Q4KLN6;A0A8I6ACU7;D4ADQ1	Q4KLN6	Ribonucleoside-diphosphate reductase subunit M2	Rrm2	3049
0	877180	0	803800	931530	773730				9	9	9	24.6	24.6	24.6	57.67	0	28.903	28320000	97	Q4KLN7;A0A0G2K4J0;M0R738	Q4KLN7;A0A0G2K4J0;M0R738	ADP-ribosylation factor GTPase-activating protein 3	Arfgap3	3050
0	0	0	0	0	0				1	1	1	2.5	2.5	2.5	57.013	0	30.466	3540800	15	Q4KLZ0	Q4KLZ0		Vnn1	3051
257740	0	0	488250	221030	0				10	10	10	30.3	30.3	30.3	59.443	0	28.557	17369000	108	Q4KLZ6;A0A8I6AR90;A0A8I6AF41	Q4KLZ6;A0A8I6AR90;A0A8I6AF41	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	Dak	3052
0	0	0	0	0	0				2	2	2	11.4	11.4	11.4	29.038	0.0027812	2.1902	1491000	10	Q4KM35;A0A8I6AFJ4	Q4KM35;A0A8I6AFJ4	Proteasome subunit beta type-10	Psmb10	3053
0	0	0	0	0	0				15	1	1	34.7	1.9	1.9	59.115	0.0024868	2.2461	2970000	19	Q4KM49	Q4KM49	Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed	Yars	3054
0	0	0	0	0	0				4	4	4	18.9	18.9	18.9	26.24	0.0039454	2.045	2799600	10	Q4KM65;A0A8I5ZX95;A0A8I5ZTF0	Q4KM65;A0A8I5ZX95;A0A8I5ZTF0	Cleavage and polyadenylation specificity factor subunit 5	Nudt21	3055
1043300	1096400	1346000	1661700	1110500	1608800				13	12	12	24.2	23	23	75.486	0	84.532	83680000	316	Q4KM71;A0A8I6A7U6;A0A8I6GFD8	Q4KM71;A0A8I6A7U6;A0A8I6GFD8		Sfpq	3056
0	0	0	0	0	0				6	6	6	39.8	39.8	39.8	22.169	0	9.0681	8450500	47	Q4KM73;A0A8I6AP91;A0A0G2JTN5;A0A0G2JSJ2	Q4KM73;A0A8I6AP91;A0A0G2JTN5;A0A0G2JSJ2	UMP-CMP kinase	Cmpk1	3057
596500	1108500	1322700	612780	915180	1258600				8	8	8	38.6	38.6	38.6	24.74	0	37.465	82191000	362	Q4KM74;A0A8I6A6S7	Q4KM74	Vesicle-trafficking protein SEC22b	Sec22b	3058
759240	539460	0	556090	427320	631000				9	9	9	36.4	36.4	36.4	47.42	0	43.295	25231000	140	Q4KM87;A0A8I6AT89	Q4KM87;A0A8I6AT89		Actl6a	3059
764350	692440	0	1102800	663190	658220				13	13	13	34.9	34.9	34.9	52.378	0	40.965	53719000	279	Q4QQS7;F7FPV0	Q4QQS7;F7FPV0		Umps	3060
0	0	0	0	0	0				1	1	1	5.9	5.9	5.9	26.106	0.001259	2.3638	2185500	15	Q4QQU5	Q4QQU5	Protein YIPF6	Yipf6	3061
3783400	3235500	2291300	3165400	3124000	3544400				25	12	9	66.2	35.6	28.4	50.059	0	167.61	193210000	482	Q4QQV0;A0A8I5ZT08	Q4QQV0;A0A8I5ZT08		Tubb6	3062
501090	598100	0	452360	419620	347560				9	9	9	40.6	40.6	40.6	52.169	0	34.675	31419000	166	Q4QQV2	Q4QQV2	Docking protein 1	Dok1	3063
0	0	0	0	0	0				3	3	3	7.4	7.4	7.4	65.455	0.0003858	4.4445	3783700	22	Q4QQW8	Q4QQW8	Putative phospholipase B-like 2	Plbd2	3064
0	0	0	0	0	0				2	2	2	21.6	21.6	21.6	19.775	0.0013042	2.6219	1085100	2	Q4QR80	Q4QR80	28S ribosomal protein S25, mitochondrial	Mrps25	3065
0	404120	0	459450	629640	0				4	4	4	18.4	18.4	18.4	37.075	0	8.8588	14320000	48	Q4QR85	Q4QR85	Methylosome protein 50	Wdr77	3066
0	0	0	0	0	0				4	4	4	12.6	12.6	12.6	50.844	0	7.5713	3941900	20	Q4V7D0;A0A8I6G366	Q4V7D0;A0A8I6G366		Pold3	3067
0	0	0	0	0	0				1	1	1	1.5	1.5	1.5	83.23	0.00134	2.8608	376240	4	Q4V887	Q4V887	Zinc transporter ZIP6	Slc39a6	3068
477910	0	0	521320	346500	0				7	7	6	46.7	46.7	42.8	28.024	0	15.383	14453000	61	Q4V888;A0A8I6AGE6	Q4V888;A0A8I6AGE6	Type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase	Tmem55a	3069
0	0	0	0	0	0				1	1	1	5.6	5.6	5.6	34.809	0.00039714	4.873	3475300	21	Q4V899	Q4V899	Transmembrane protein 165	Tmem165	3070
0	246520	0	0	0	318930				6	6	6	15.2	15.2	15.2	62.733	0	7.3559	5835000	15	Q4V8B4	Q4V8B4		Chaf1b	3071
473230	494060	598300	332140	522740	395280				11	11	11	22.7	22.7	22.7	87.966	0	31.38	21726000	104	Q4V8C2	Q4V8C2	Centromere/kinetochore protein zw10 homolog	Zw10	3072
0	0	0	0	0	0				1	1	1	5.4	5.4	5.4	35.879	0.00038941	4.5447	2209100	11	Q4V8F3	Q4V8F3	Rhomboid-related protein 4	Rhbdd1	3073
0	0	0	0	0	0				2	2	2	9.3	9.3	9.3	33.82	0.00069759	3.2772	1239800	12	Q4V8H6	Q4V8H6		MGC114427	3074
355930	196760	0	1763500	1020800	128040				17	17	17	44.8	44.8	44.8	61.237	0	157.53	71152000	248	Q4V8H8	Q4V8H8	EH domain-containing protein 2	Ehd2	3075
0	565070	745300	0	0	0				6	6	6	11.2	11.2	11.2	64.947	0	18.327	9481800	63	Q4V8K2;A0A8I6A264;A0A8I6AHN5	Q4V8K2;A0A8I6A264;A0A8I6AHN5	Beta-catenin-like protein 1	Ctnnbl1	3076
489620	466040	0	860550	486690	0				7	7	7	17.3	17.3	17.3	72.785	0	33.237	26978000	106	Q562C7;M0R548	Q562C7;M0R548	Pumilio domain-containing protein KIAA0020 homolog	LOC100912029	3077
0	0	0	0	0	0				1	1	1	7.8	7.8	7.8	21.461	0.0021793	2.2595	988600	5	Q562C9	Q562C9	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Adi1	3078
0	0	0	0	0	0				4	4	4	16.1	16.1	16.1	37.125	0	9.1009	5533800	28	Q566C5;A0A8I5YBY7	Q566C5;A0A8I5YBY7	Ras association domain-containing protein 4	Rassf4	3079
523710	586060	0	564140	797890	0				7	7	7	21.9	21.9	21.9	58.701	0	24.524	31171000	132	Q566E5	Q566E5	KDEL motif-containing protein 2	Kdelc2	3080
0	0	0	0	0	0				1	1	1	9	9	9	24.546	0.00067889	3.0115	581610	2	Q569A6	Q569A6	ER lumen protein-retaining receptor 1	Kdelr1	3081
0	0	0	0	0	0				1	1	1	10.4	10.4	10.4	14.352	0.0013119	2.6728	311000	2	Q569C0	Q569C0	Transmembrane protein 100	Tmem100	3082
0	0	0	0	0	0				2	2	2	8.7	8.7	8.7	33.752	0.00071813	3.5736	2055500	13	Q569C9;Q9ERE4;A0A8I5ZWZ2;A0A0G2K9Q1;Q66H74	Q569C9;Q9ERE4;A0A8I5ZWZ2;A0A0G2K9Q1;Q66H74	Golgi phosphoprotein 3;Golgi phosphoprotein 3-like	Golph3;Golph3l	3083
0	0	0	0	0	0				1	1	1	4.8	4.8	4.8	26.638	0.0062743	1.8994	611480	4	Q5BJP2	Q5BJP2	Spliceosome-associated protein CWC15 homolog	Cwc15	3084
399320	407090	0	810110	1539700	0				5	5	3	31.4	31.4	18.1	23.399	0	67.436	25471000	109	Q5BJU0;A0A8I6G5F9	Q5BJU0;A0A8I6G5F9		Rras2	3085
0	0	0	283860	421190	0				4	4	4	22.4	22.4	22.4	25.464	0	13.03	14241000	67	Q5BJX0;A0A8I5ZZE9	Q5BJX0;A0A8I5ZZE9	N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed	Ntmt1	3086
0	0	0	0	0	0				3	3	3	18.4	18.4	18.4	20.07	0	7.3833	10143000	46	Q5BK20;D3ZDL0	Q5BK20;D3ZDL0	Hematological and neurological expressed 1-like protein	Hn1l;RGD1559903	3087
580120	0	0	580410	0	0				7	7	7	13.2	13.2	13.2	60.046	0	46.103	18419000	112	Q5BQE6	Q5BQE6	Delta(24)-sterol reductase	Dhcr24	3088
553690	1062000	968230	520050	712860	1206500				13	13	12	42.5	42.5	39.8	54.114	0	40.326	57324000	226	Q5D023;Q62698;A0A096MKA1;A0A096MIY2;A0A8I6G764	Q5D023;Q62698;A0A096MKA1;A0A096MIY2	Cytoplasmic dynein 1 light intermediate chain 2	Dync1li2	3089
0	0	0	0	0	0				3	3	3	14.7	14.7	14.7	42.36	0	11.945	2982900	17	Q5EAJ6	Q5EAJ6	Inhibitor of nuclear factor kappa-B kinase-interacting protein	Ikbip	3090
0	0	0	0	0	0				2	2	2	12.1	12.1	12.1	23.405	0.00074655	4.0892	5252800	20	Q5FVL2	Q5FVL2	ER membrane protein complex subunit 8	Emc8	3091
512110	948530	1037300	601320	859660	1115400				7	7	7	29.5	29.5	29.5	29.506	0	22.906	31904000	130	Q5FVM2;F7EVD4;A0A8I5ZP59;A0A0G2JWZ2;A0A8I6AA17;A0A096MKF4	Q5FVM2;F7EVD4;A0A8I5ZP59;A0A0G2JWZ2		G6pc	3092
1787200	1986900	1975600	3302900	1647100	1908000				24	24	23	61.8	61.8	60.1	54.925	0	200.8	140280000	385	Q5FVM4	Q5FVM4	Non-POU domain-containing octamer-binding protein	Nono	3093
0	0	0	0	0	0				1	1	1	3.3	3.3	3.3	56.017	0	71.847	21831000	67	Q5FVN0	Q5FVN0	Lysophospholipid acyltransferase 5	Lpcat3	3094
286790	0	0	533810	437600	0				7	7	7	24.7	24.7	24.7	52.538	0	12.104	13760000	55	Q5FVQ2	Q5FVQ2		Ppan	3095
0	0	0	0	0	0				5	5	5	10.7	10.7	10.7	32.418	0	17.859	10734000	44	Q5FVQ4	Q5FVQ4	Malectin	Mlec	3096
0	0	0	0	0	0				3	3	3	9.7	9.7	9.7	59.042	0.0013184	2.7054	2042500	7	Q5FVQ9;A0A8I5ZRE1;A0A0G2K191	Q5FVQ9;A0A8I5ZRE1;A0A0G2K191	Tubulin-specific chaperone E	Tbce	3097
0	0	0	0	0	0				3	3	3	12.1	12.1	12.1	37.598	0.0013311	2.7991	5744500	40	Q5FWY5	Q5FWY5	AH receptor-interacting protein	Aip	3098
0	323050	0	0	0	412830				4	4	4	22.1	22.1	22.1	35.995	0.00041017	5.36	5726600	30	Q5GFD9	Q5GFD9	Protein IMPACT	Impact	3099
0	0	0	0	0	0				2	2	2	11.1	11.1	11.1	40.657	0	16.1	5343300	18	Q5HZE2	Q5HZE2	Transmembrane protein 120A	Tmem120a	3100
0	0	0	0	0	0				1	1	1	3.5	3.5	3.5	39.587	0.0013051	2.6259	1719500	14	Q5HZE4	Q5HZE4	Methylthioribose-1-phosphate isomerase	Mri1	3101
0	0	0	0	0	0				6	6	6	19.7	19.7	19.7	41.296	0	24.582	8936300	59	Q5HZV9;A0A8I6AM99;R9PXV7	Q5HZV9;A0A8I6AM99;R9PXV7	Protein phosphatase 1 regulatory subunit 7	Ppp1r7	3102
806640	0	0	744380	0	0				6	4	4	41.9	32.3	32.3	22.41	0	31.194	17366000	102	Q5HZY2;A0A8I6AWL3;A0A8I5Y776	Q5HZY2;A0A8I6AWL3;A0A8I5Y776	GTP-binding protein SAR1b	Sar1b	3103
0	0	0	0	0	0				2	2	2	2.8	2.8	2.8	76.862	0.00070572	3.3907	2416900	12	Q5I0C9;REV__A0A8I6ALJ3;REV__P11345;REV__A0A8I5ZWZ7	Q5I0C9;REV__A0A8I6ALJ3;REV__P11345;REV__A0A8I5ZWZ7		Cirh1a	3104
335380	647660	0	0	739620	717560				5	5	5	26.2	26.2	26.2	33.267	0	18.296	21016000	115	Q5I0D1;A0A8I5ZQ83	Q5I0D1;A0A8I5ZQ83	Glyoxalase domain-containing protein 4	Glod4	3105
1995000	1635900	1716400	2451900	1512800	1373400				23	23	23	42.3	42.3	42.3	81.792	0	154.32	185220000	632	Q5I0G4	Q5I0G4	Glycine--tRNA ligase	Gars	3106
0	0	0	0	0	0				3	3	3	19.7	19.7	19.7	21.175	0.00041736	5.6423	6502400	43	Q5I0H4;A0A8I5ZKU0	Q5I0H4	Transmembrane and coiled-coil domains protein 1	Tmco1	3107
0	523600	386670	301540	517170	675790				6	6	6	17.2	17.2	17.2	62.72	0	23.28	18192000	88	Q5I0I1;A0A8I6ASD4	Q5I0I1;A0A8I6ASD4		Riok2	3108
225560	0	0	321520	0	0				4	4	4	13	13	13	58.862	0	6.661	4638100	20	Q5I0I8	Q5I0I8	Nucleolar complex protein 4 homolog	Noc4l	3109
0	0	0	0	0	0				1	1	1	4.2	4.2	4.2	18.329	0.0013356	2.8398	14143000	32	Q5I0K7	Q5I0K7	UDP-N-acetylglucosamine transferase subunit ALG13 homolog	Alg13	3110
0	0	0	0	0	0				1	1	1	5.6	5.6	5.6	34.045	0	7.0437	3885000	27	Q5I0L4	Q5I0L4	Cytosolic Fe-S cluster assembly factor NUBP1	Nubp1	3111
1245000	1254200	901590	891420	833930	834810				10	10	9	12.5	12.5	12.5	108.25	0	72.202	54008000	194	Q5M7V8;A0A8I6A105;A0A8I5ZUG9	Q5M7V8;A0A8I6A105;A0A8I5ZUG9	Thyroid hormone receptor-associated protein 3	Thrap3	3112
0	0	0	0	0	0				4	4	4	28.4	28.4	28.4	24.967	0	7.0313	6915800	25	Q5M819;A0A8I6B6F7	Q5M819;A0A8I6B6F7	Phosphoserine phosphatase	Psph	3113
0	0	0	0	0	0				2	2	2	2.3	2.3	2.3	163.79	0.00039277	4.6576	1553700	9	Q7TP34;Q5M820	Q7TP34;Q5M820	MORF4 family-associated protein 1	Mrfap1	3114
0	596010	0	0	314000	799130				5	5	5	37.6	37.6	37.6	17.674	0	13.305	11822000	61	Q5M823	Q5M823	NudC domain-containing protein 2	Nudcd2	3115
503570	0	0	314640	0	0				6	6	6	24.2	24.2	24.2	40.479	0	11.011	9650600	48	Q5M830	Q5M830		Rfc3	3116
233080	377810	0	0	294060	439930				4	4	4	27.5	27.5	27.5	38.916	0	9.1021	8419400	37	Q5M943;A0A0G2JZB6	Q5M943;A0A0G2JZB6		Thumpd1	3117
0	463760	0	307600	0	0				3	3	3	9.7	9.7	9.7	48.14	0	6.3331	4466100	17	Q5M963;P69060	Q5M963;P69060	N-acylneuraminate cytidylyltransferase	Cmas	3118
0	0	0	0	0	0				3	3	3	4.7	4.7	4.7	89.125	0.00075815	4.2299	1345300	6	Q5M9F8	Q5M9F8	N-terminal kinase-like protein	Scyl1	3119
859070	581650	0	731140	801070	564340				8	8	8	20.1	20.1	20.1	78.12	0	80.856	45214000	211	Q5M9G3	Q5M9G3	Caprin-1	Caprin1	3120
0	0	0	0	0	0				1	1	1	3.3	3.3	3.3	61.876	0.00068752	3.1237	389260	4	Q5M9G8	Q5M9G8	DDB1- and CUL4-associated factor 11	Dcaf11	3121
0	0	0	0	0	0				4	4	4	8.4	8.4	8.4	71.18	0.00041068	5.3819	16199000	34	Q5M9G9	Q5M9G9	Protein TBRG4	Tbrg4	3122
0	1178300	0	0	721130	874250				8	8	8	31.8	31.8	31.8	45.745	0	22.67	36148000	129	Q5M9H7;O35824	Q5M9H7;O35824	DnaJ homolog subfamily A member 2	Dnaja2	3123
503710	0	0	630040	744260	0				8	8	8	31.5	31.5	31.5	40.411	0	16.428	23681000	129	Q5PPL3	Q5PPL3	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	Nsdhl	3124
0	671900	835930	731820	920110	588000				6	6	5	16	16	16	52.673	0	38.316	36721000	149	Q5PQK2;A0A8I6A2Z4;A0A8I6AN32	Q5PQK2;A0A8I6A2Z4		Fus	3125
0	0	0	0	0	0				4	4	4	11.7	11.7	11.7	57.632	0	6.223	1608200	8	Q5PQS6	Q5PQS6	Protein SMG9	Smg9	3126
0	0	0	0	0	0				1	1	1	2.8	2.8	2.8	46.508	0.0091418	1.7931	238320	2	Q5PQV5	Q5PQV5	Trophoblast glycoprotein	Tpbg	3127
931890	0	0	585110	0	0				10	10	10	25.4	25.4	25.4	67.355	0	14.195	20441000	92	Q5PQW8;Q63663	Q5PQW8;Q63663	Interferon-induced guanylate-binding protein 2	Gbp2	3128
663670	740880	973570	558520	657910	1136500				12	12	12	30.5	30.5	30.5	65.648	0	57.342	48107000	204	Q5PQX1;A0A8I6A2B4;A0A8I6AGC6	Q5PQX1;A0A8I6A2B4;A0A8I6AGC6	Torsin-1A-interacting protein 1	Tor1aip1	3129
0	258060	579780	0	0	0				9	9	9	9.7	9.7	9.7	181.11	0	18.297	5925500	33	Q5QD51	Q5QD51	A-kinase anchor protein 12	Akap12	3130
0	334430	403180	0	280220	243050				4	4	4	14.5	14.5	14.5	51.03	0	6.9367	9570400	50	Q5QJC9	Q5QJC9	BAG family molecular chaperone regulator 5	Bag5	3131
915920	1305500	1442500	1229200	1069700	1358400				7	7	4	52.5	52.5	30.1	20.811	0	31.609	50770000	244	Q5RJK5;Q5RJL1;A0A0G2JYP0	Q5RJK5		LOC100360260	3132
0	0	0	0	0	0				3	3	3	9.3	9.3	9.3	43.359	0	33.004	3967300	70	Q5RJK6;F7FA04;A0A8I6GJG8	Q5RJK6;F7FA04;A0A8I6GJG8		Inpp1	3133
0	0	0	0	0	0				6	6	6	27.7	27.7	27.7	39.017	0	6.4927	9655900	40	Q5RJK9;A0A0G2K5T6	Q5RJK9		Polr1c	3134
0	365860	0	364920	374970	0				4	4	4	27.3	27.3	27.3	31.351	0	17.704	8145400	39	Q5RJM0;A0A1B0GWS6	Q5RJM0	MKI67 FHA domain-interacting nucleolar phosphoprotein	Nifk	3135
1370500	2244100	1794200	1064500	1797800	1652500				14	14	14	51.7	51.7	51.7	40.09	0	132.43	158750000	575	Q5RJR2;A0A8I6GGS8	Q5RJR2;A0A8I6GGS8	Twinfilin-1	Twf1	3136
1935600	1456800	1002500	3561800	2659500	1302100				17	17	17	51.5	51.5	51.5	34.869	0	133.43	268030000	665	Q5RJR8;A0A8I5Y1W8;A0A8I6AVN3	Q5RJR8;A0A8I5Y1W8;A0A8I6AVN3	Leucine-rich repeat-containing protein 59	Lrrc59	3137
807710	848480	317990	1736700	1280700	290590				17	17	17	32.4	32.4	32.4	94.766	0	85.313	97781000	348	Q5RJT2;A0A8I5Y1F2	Q5RJT2	pre-rRNA processing protein FTSJ3	Ftsj3	3138
0	0	0	0	0	0				1	1	1	4.6	4.6	4.6	35.342	0.0039514	2.0547	1309100	6	Q5RJY4	Q5RJY4	Dehydrogenase/reductase SDR family member 7B	Dhrs7b	3139
0	0	0	0	0	0				1	1	1	3.6	3.6	3.6	45.557	0.0012796	2.487	174470	1	Q5RK23	Q5RK23	Abhydrolase domain-containing protein 1	Abhd1	3140
0	628660	0	655110	715350	596050				6	6	6	37.6	37.6	37.6	28.752	0	20.554	21045000	65	Q5RK30;A0A8I6AVG5	Q5RK30;A0A8I6AVG5	Ribosome maturation protein SBDS	Sbds	3141
373020	500250	452670	730770	360230	0				15	15	15	36.2	36.2	36.2	60.421	0	64.732	52904000	241	Q5RKH0;A0A8I5ZPH2;A0A8I6GIU5;A0A8I6AEB1	Q5RKH0;A0A8I5ZPH2;A0A8I6GIU5;A0A8I6AEB1	Putative oxidoreductase GLYR1	Glyr1	3142
6779100	5544600	2586500	5906200	6825400	4994200				23	23	23	51.2	51.2	51.2	66.181	0	323.31	797500000	1540	Q5RKI0	Q5RKI0	WD repeat-containing protein 1	Wdr1	3143
1909500	0	0	1636600	0	0				15	5	5	48.4	23.3	23.3	46.402	0	27.635	46855000	137	Q5RKI1;A0A0G2K8B7;A0A8I6AR25	Q5RKI1;A0A0G2K8B7;A0A8I6AR25	Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	Eif4a2	3144
0	0	0	0	0	0				3	3	3	12.2	12.2	12.2	44.037	0.00038715	4.4685	2566300	14	Q5RKJ4;Q04631	Q5RKJ4;Q04631	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha	Fnta	3145
2746800	3441000	2629200	1113600	3732500	1964000				4	3	2	20.5	15	11.5	22.541	0	17.178	72221000	201	Q5RKJ9;P35281	Q5RKJ9;P35281	Ras-related protein Rab-10	Rab10	3146
0	0	0	0	0	0				1	1	1	2.3	2.3	2.3	54.673	0.0057298	1.9874	727720	3	Q5RKL5	Q5RKL5	Metalloreductase STEAP3	Steap3	3147
